Kingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Genus,Species,Infraorder,Subgenus
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Nereididae, Nereidinae, Perinereis, Perinereis cultrifera,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Pionosyllis, Pionosyllis compacta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Pionosyllis, Pionosyllis lamelligera,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Pionosyllis, Pionosyllis pulligera,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Pionosyllis, Pionosyllis serrata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Nereididae, Nereidinae, Platynereis, Platynereis dumerilii,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Nereididae, Nereidinae, Platynereis, Platynereis massiliensis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Hesionidae, Hesioninae, Podarkeopsis, Podarkeopsis helgolandica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Autolytinae, Proceraea, Proceraea aurantiaca,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Autolytinae, Proceraea, Proceraea cornuta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Autolytinae, Proceraea, Proceraea picta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Autolytinae, Proceraea, Proceraea prismatica,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Autolytinae, Procerastea, Procerastea halleziana,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Autolytinae, Procerastea, Procerastea nematodes,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Exogoninae, Sphaerosyllis, Sphaerosyllis bulbosa,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Exogoninae, Sphaerosyllis, Sphaerosyllis erinaceus,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Exogoninae, Sphaerosyllis, Sphaerosyllis hystrix,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Exogoninae, Sphaerosyllis, Sphaerosyllis tetralix,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Streptosyllis, Streptosyllis arenae,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Streptosyllis, Streptosyllis websteri,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Syllides, Syllides articulocirrata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Syllides, Syllides benedicti,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Eusyllinae, Syllides, Syllides longocirrata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Hesionidae, Hesioninae, Syllidia, Syllidia armata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Syllinae, Syllis, Syllis gracilis,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Pilargidae, Synelminae, Synelmis, Synelmis klatti,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Syllinae, Typosyllis, Typosyllis armillaris,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Syllinae, Typosyllis, Typosyllis cornuta,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Syllinae, Typosyllis, Typosyllis hyalina,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Syllidae, Syllinae, Typosyllis, Typosyllis variegata,NA,NA
 Animalia, Annelida,NA, Polychaeta,NA,NA, Phyllodocida,NA, Nereidoidea, Nereididae, Nereidinae, Websterinereis, Websterinereis glauca,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Onchidorididae,NA, Acanthodoris, Acanthodoris pilosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Archaeogastropoda, Docoglossa,NA,NA, Acmaeidae,NA, Acmaea, Acmaea virginea,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Onchidorididae,NA, Adalaria, Adalaria proxima,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Aegiretidae,NA, Aegires, Aegires punctilucens,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Aeolidiidae,NA, Aeolidia, Aeolidia papillosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Aeolidiidae,NA, Aeolidiella, Aeolidiella glauca,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Aldisidae,NA, Aldisa, Aldisa zetlandica,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Teuthoidea, Myopsida,NA, Loliginidae,NA, Alloteuthis, Alloteuthis media,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Teuthoidea, Myopsida,NA, Loliginidae,NA, Alloteuthis, Alloteuthis subulata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Alvania, Alvania abyssicola,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Alvania, Alvania beani,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Alvania, Alvania cimicoides,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Alvania, Alvania jeffreysi,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Alvania, Alvania lactea,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Alvania, Alvania punctura,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Alvania, Alvania subsoluta,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Naticidae,NA, Amauropsis, Amauropsis islandica,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Goniodorididae,NA, Ancula, Ancula gibbosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Archaeogastropoda, Docoglossa,NA,NA, Patellidae,NA, Ansates, Ansates pellucida,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Aporrhaiidae,NA, Aporrhais, Aporrhais pespelecani,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Aporrhaiidae,NA, Aporrhais, Aporrhais serresianus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Archidorididae,NA, Archidoris, Archidoris pseudoargus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Arminina,NA, Arminidae,NA, Armina, Armina loveni,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Assimineidae,NA, Assiminea, Assiminea grayana,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Pulmonata,NA, Basommatophora,NA, Ellobioidea, Ellobiidae,NA, Auriculinella, Auriculinella erosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Barleeidae,NA, Barleeia, Barleeia unifasciata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Turridae,NA, Bela, Bela brachystoma,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Turridae,NA, Bela, Bela nebula,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Buccinidae,NA, Beringius, Beringius turtoni,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Cerithiidae,NA, Bittium, Bittium reticulatum,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Teuthoidea, Oegopsida,NA, Brachioteuthidae,NA, Brachioteuthis, Brachioteuthis riisei,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Buccinidae,NA, Buccinum, Buccinum humphreysianum,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Buccinidae,NA, Buccinum, Buccinum hydrophanum,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Buccinidae,NA, Buccinum, Buccinum undatum,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Chromodorididae,NA, Cadlina, Cadlina laevis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Caecidae,NA, Caecum, Caecum clarkii,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Caecidae,NA, Caecum, Caecum glabrum,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Caecidae,NA, Caecum, Caecum trachea,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Calyptraeidae,NA, Calyptraea, Calyptraea chinensis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Capulidae,NA, Capulus, Capulus ungaricus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Ranellidae,NA, Charonia, Charonia lampas,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Cingula, Cingula trifasciata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Adeorbidae,NA, Circulus, Circulus striatus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Buccinidae,NA, Colus, Colus gracilis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Buccinidae,NA, Colus, Colus islandicus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Buccinidae,NA, Colus, Colus jeffreysianus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neogastropoda,NA,NA, Turridae,NA, Comarmondia, Comarmondia gracilis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Doridina,NA, Corambidae,NA, Corambe, Corambe obscura,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Flabellinidae,NA, Coryphella, Coryphella browni,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Flabellinidae,NA, Coryphella, Coryphella gracilis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Flabellinidae,NA, Coryphella, Coryphella lineata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Flabellinidae,NA, Coryphella, Coryphella pedata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Flabellinidae,NA, Coryphella, Coryphella pellucida,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Flabellinidae,NA, Coryphella, Coryphella verrucosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Calyptraeidae,NA, Crepidula, Crepidula fornicata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Rissoidae,NA, Crisilla, Crisilla semistriata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona amoena,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona caerulea,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona concinna,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona foliata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona gymnota,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona nana,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona pustulata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona rubescens,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Tergipedidae,NA, Cuthona, Cuthona viridis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dendronotidae,NA, Dendronotus, Dendronotus frondosus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Archaeogastropoda, Vetigastropoda,NA,NA, Fissurellidae,NA, Diodora, Diodora graeca,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dotidae,NA, Doto, Doto coronata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dotidae,NA, Doto, Doto cuspidata,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dotidae,NA, Doto, Doto dunnei,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dotidae,NA, Doto, Doto fragilis,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dotidae,NA, Doto, Doto millbayana,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dotidae,NA, Doto, Doto pinnatifida,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Dendronotina,NA, Dotidae,NA, Doto, Doto tuberculata,NA,NA
 Animalia, Mollusca,NA, Cephalopoda, Coleoidea,NA, Octopoda, Incirrata,NA, Octopodidae,NA, Eledone, Eledone cirrhosa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Archaeogastropoda, Vetigastropoda,NA,NA, Fissurellidae,NA, Emarginula, Emarginula crassa,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Archaeogastropoda, Vetigastropoda,NA,NA, Fissurellidae,NA, Emarginula, Emarginula fissura,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Archaeogastropoda, Vetigastropoda,NA,NA, Fissurellidae,NA, Emarginula, Emarginula rosea,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Embletoniidae,NA, Embletonia, Embletonia pulchra,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Prosobranchia, Caenogastropoda, Neotaenioglossa,NA,NA, Eratoidae,NA, Erato, Erato voluta,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Eubranchidae,NA, Eubranchus, Eubranchus cingulatus,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Eubranchidae,NA, Eubranchus, Eubranchus doriae,NA,NA
 Animalia, Mollusca,NA, Gastropoda, Opisthobranchia,NA, Nudibranchia, Aeolidiina,NA, Eubranchidae,NA, Eubranchus, Eubranchus exiguus,NA,NA
